url,source,headline,status,error,headline_clean,headline_norm,label
https://www.foxnews.com/media/bowman-takes-swipe-hillary-clinton-after-she-backs-his-opponent-wouldnt-call-major-endorsement,FoxNews,Bowman takes a swipe at Hillary Clinton after she backs his opponent: 'Wouldn't call that a major endorsement',200,,Bowman takes a swipe at Hillary Clinton after she backs his opponent: 'Wouldn't call that a major endorsement,bowman take swipe hillary clinton back opponent wouldnt call major endorsement,1
https://www.foxnews.com/media/boyd-jr-america-divided-bitterness-hatred-need-come-together,FoxNews,Boyd Jr.: America is divided on 'bitterness' and 'hatred' when we need to come together,200,,Boyd Jr.: America is divided on 'bitterness' and 'hatred' when we need to come together,boyd jr america divided bitterness hatred need come together,1
https://www.foxnews.com/media/brian-stelter-defends-2020-media-coverage-hunter-biden-laptop-story-never-labeled-disinformation,FoxNews,Brian Stelter defends 2020 media coverage of Hunter Biden laptop story: We never labeled it 'disinformation',200,,Brian Stelter defends 2020 media coverage of Hunter Biden laptop story: We never labeled it 'disinformation,brian stelter defends medium coverage hunter biden laptop story never labeled disinformation,1
https://www.foxnews.com/media/brian-stelter-remains-defiant-final-reliable-sources-doubles-down,FoxNews,Brian Stelter remains defiant as final 'Reliable Sources' doubles down on what critics say got it canceled,200,,Brian Stelter remains defiant as final 'Reliable Sources' doubles down on what critics say got it canceled,brian stelter remains defiant final reliable source double critic say got canceled,1
https://www.foxnews.com/media/brian-stelter-retrospective-cnns-ousted-media-reporter,FoxNews,Brian Stelter: A retrospective of CNN's ousted media reporter,200,,Brian Stelter: A retrospective of CNN's ousted media reporter,brian stelter retrospective cnns ousted medium reporter,1
https://www.foxnews.com/media/byron-donalds-spars-breakfast-club-hosts-over-harris-economic-record-you-sure-you-want-go-there,FoxNews,Byron Donalds spars with 'Breakfast Club' hosts over Harris' economic record: 'You sure you want to go there?',200,,Byron Donalds spars with 'Breakfast Club' hosts over Harris' economic record: 'You sure you want to go there?,byron donalds spar breakfast club host harris economic record sure want go,1
https://www.foxnews.com/media/cbs-60-minutes-airs-two-different-answers-from-vp-harris-same-question,FoxNews,CBS '60 Minutes' airs two different answers from VP Harris to the same question,200,,CBS '60 Minutes' airs two different answers from VP Harris to the same question,cbs minute air two different answer vp harris question,1
https://www.foxnews.com/media/cbs-reporter-finds-only-3-harris-supporter-3-nevada-restaurants-people-really-excited-about-trump,FoxNews,CBS reporter finds only 3 Harris supporters in 3 Nevada restaurants: 'People are really excited about Trump',200,,CBS reporter finds only 3 Harris supporters in 3 Nevada restaurants: 'People are really excited about Trump,cbs reporter find harris supporter nevada restaurant people really excited trump,1
https://www.foxnews.com/media/cbs-stephen-colbert-takes-democratic-party-shilling-new-level-as-he-hosts-convo-glitzy-biden-fundraiser,FoxNews,CBS' Stephen Colbert takes Democratic Party shilling to new level as he hosts convo at glitzy Biden fundraiser,200,,CBS' Stephen Colbert takes Democratic Party shilling to new level as he hosts convo at glitzy Biden fundraiser,cbs stephen colbert take democratic party shilling new level host convo glitzy biden fundraiser,1
https://www.foxnews.com/media/cbs-tarred-feathered-admitting-existence-hunter-bidens-laptop-two-years-after-new-york-post-report,FoxNews,CBS tarred and feathered for admitting existence of Hunter Biden’s laptop two years after New York Post report,200,,CBS tarred and feathered for admitting existence of Hunter Biden's laptop two years after New York Post report,cbs tarred feathered admitting existence hunter bidens laptop two year new york post report,1
https://www.foxnews.com/media/charlamagne-tha-god-praises-trump-ad-harris-supporting-funding-migrant-inmate-sex-changes-that-nuts,FoxNews,"Charlamagne Tha God praises Trump ad on Harris supporting funding migrant, inmate sex changes: 'That was nuts'",200,,"Charlamagne Tha God praises Trump ad on Harris supporting funding migrant, inmate sex changes: 'That was nuts",charlamagne tha god praise trump ad harris supporting funding migrant inmate sex change nut,1
https://www.foxnews.com/media/charlamagne-tha-god-says-young-black-man-predicted-trumps-podcast-appearance-get-him-elected,FoxNews,Charlamagne tha God says young Black man predicted Trump's podcast appearance will get him elected,200,,Charlamagne tha God says young Black man predicted Trump's podcast appearance will get him elected,charlamagne tha god say young black man predicted trump podcast appearance get elected,1
https://www.foxnews.com/media/charles-barkleys-cnn-show-continues-struggling-comments-targeting-black-trump-voters-ignite-backlash,FoxNews,Charles Barkley's CNN show continues struggling as comments targeting Black Trump voters ignite backlash,200,,Charles Barkley's CNN show continues struggling as comments targeting Black Trump voters ignite backlash,charles barkley cnn show continues struggling comment targeting black trump voter ignite backlash,1
https://www.foxnews.com/media/clinton-pollster-suggests-internal-friction-obama-biden-camps-trump-friendly-shock-poll,FoxNews,"Clinton pollster suggests 'internal friction' between Obama, Biden camps after Trump-friendly shock poll",200,,"Clinton pollster suggests 'internal friction' between Obama, Biden camps after Trump-friendly shock poll",clinton pollster suggests internal friction obama biden camp trumpfriendly shock poll,1
https://www.foxnews.com/media/cnn-anchor-invokes-nazi-germany-blasts-trumps-antisemitic-incredibly-dangerous-remarks-jewish-dems,FoxNews,"CNN anchor invokes Nazi Germany, blasts Trump's 'antisemitic and incredibly dangerous' remarks on Jewish Dems",200,,"CNN anchor invokes Nazi Germany, blasts Trump's 'antisemitic and incredibly dangerous' remarks on Jewish Dems",cnn anchor invokes nazi germany blast trump antisemitic incredibly dangerous remark jewish dems,1
https://www.foxnews.com/media/cnn-brian-stelter-andrew-cuomo-leadership-hope-not-false-hope,FoxNews,"CNN's Brian Stelter gushed over Cuomo's COVID 'leadership': 'He's providing hope, but not false hope'",200,,"CNN's Brian Stelter gushed over Cuomo's COVID 'leadership': 'He's providing hope, but not false hope",cnns brian stelter gushed cuomos covid leadership he providing hope false hope,1
https://www.foxnews.com/media/cnn-brian-stelter-andrew-cuomo-sexual-harassment-scandal,FoxNews,CNN's Brian Stelter forced to address Cuomo sex scandal after network delayed coverage of first accuser,200,,CNN's Brian Stelter forced to address Cuomo sex scandal after network delayed coverage of first accuser,cnns brian stelter forced address cuomo sex scandal network delayed coverage first accuser,1
https://www.foxnews.com/media/cnn-brian-stelter-chris-cuomo-late-show-stephen-colbert,FoxNews,FLASHBACK: CNN's Brian Stelter claimed Chris Cuomo upheld journalistic 'boundaries' during Colbert interview,200,,FLASHBACK: CNN's Brian Stelter claimed Chris Cuomo upheld journalistic 'boundaries' during Colbert interview,flashback cnns brian stelter claimed chris cuomo upheld journalistic boundary colbert interview,1
https://www.foxnews.com/media/cnn-brian-stelter-hunter-biden-disinformation-conference,FoxNews,"Brian Stelter defends media not covering Hunter Biden in 2020, says critics don't know 'how newsrooms work'",200,,"Brian Stelter defends media not covering Hunter Biden in 2020, says critics don't know 'how newsrooms work",brian stelter defends medium covering hunter biden say critic dont know newsroom work,1
https://www.foxnews.com/media/cnn-brian-stelter-reliable-sources-2021,FoxNews,Here are 20 major media stories CNN's Brian Stelter ignored on his so-called media show in 2021,200,,Here are 20 major media stories CNN's Brian Stelter ignored on his so-called media show in 2021,major medium story cnns brian stelter ignored socalled medium show,1
https://www.foxnews.com/media/cnn-calls-out-harris-using-trumps-border-wall-campaign-ad-after-condemning-years,FoxNews,CNN calls out Harris for using Trump's border wall in campaign ad after condemning it for years,200,,CNN calls out Harris for using Trump's border wall in campaign ad after condemning it for years,cnn call harris using trump border wall campaign ad condemning year,1
https://www.foxnews.com/media/cnn-changes-chris-cuomo-brian-stelter-wild-year-scandal-plauged-network,FoxNews,"CNN changes: From Chris Cuomo to Brian Stelter, it’s been a wild year for scandal-plagued network",200,,"CNN changes: From Chris Cuomo to Brian Stelter, it's been a wild year for scandal-plagued network",cnn change chris cuomo brian stelter wild year scandalplagued network,1
https://www.foxnews.com/media/cnn-chris-cuomo-accused-sexually-harassing-female-producer-abc-news,FoxNews,CNN's Chris Cuomo accused of sexually harassing female producer while at ABC News,200,,CNN's Chris Cuomo accused of sexually harassing female producer while at ABC News,cnns chris cuomo accused sexually harassing female producer abc news,1
https://www.foxnews.com/media/cnn-chris-licht-replaces-jeff-zucker-president,FoxNews,"CNN taps new president, current executive producer of 'The Late Show' to replace Jeff Zucker",200,,"CNN taps new president, current executive producer of 'The Late Show' to replace Jeff Zucker",cnn tap new president current executive producer late show replace jeff zucker,1
https://www.foxnews.com/media/cnn-data-expert-says-harris-momentum-has-stalled-while-trump-more-popular-than-past-elections,FoxNews,CNN data expert says Harris' momentum has 'stalled' while Trump is more popular than in past elections,200,,CNN data expert says Harris' momentum has 'stalled' while Trump is more popular than in past elections,cnn data expert say harris momentum stalled trump popular past election,1
https://www.foxnews.com/media/cnn-data-guru-says-donald-trump-very-much-ball-game-despite-harris-polling-gains,FoxNews,CNN data guru says Donald Trump 'very much in this ball game' despite Harris' polling gains,200,,CNN data guru says Donald Trump 'very much in this ball game' despite Harris' polling gains,cnn data guru say donald trump much ball game despite harris polling gain,1
https://www.foxnews.com/media/cnn-data-guru-says-harris-struggling-among-voters-color-sun-belt-really-interesting,FoxNews,CNN data guru says Harris is 'struggling among voters of color' in the Sun Belt: 'Really interesting',200,,CNN data guru says Harris is 'struggling among voters of color' in the Sun Belt: 'Really interesting,cnn data guru say harris struggling among voter color sun belt really interesting,1
https://www.foxnews.com/media/cnn-data-reporter-predicts-trump-win-historic-number-black-hispanic-voters,FoxNews,CNN data reporter predicts Trump will win ‘historic’ number of Black and Hispanic voters,200,,CNN data reporter predicts Trump will win 'historic' number of Black and Hispanic voters,cnn data reporter predicts trump win historic number black hispanic voter,1
https://www.foxnews.com/media/cnn-host-surprised-harris-2019-policy-positions-like-decriminalizing-drugs-funding-migrant-sex-changes,FoxNews,"CNN host surprised by Harris’ 2019 policy positions like decriminalizing drugs, funding migrant sex changes",200,,"CNN host surprised by Harris' 2019 policy positions like decriminalizing drugs, funding migrant sex changes",cnn host surprised harris policy position like decriminalizing drug funding migrant sex change,1
https://www.foxnews.com/media/cnn-jeff-zucker-david-chalian-hunter-biden-project-veritas,FoxNews,"CNN boss, political director spiked Hunter Biden controversy, audiotapes reveal: 'We're not going with' story",200,,"CNN boss, political director spiked Hunter Biden controversy, audiotapes reveal: 'We're not going with' story",cnn bos political director spiked hunter biden controversy audiotape reveal going story,1
https://www.foxnews.com/media/cnn-not-waiting-make-more-changes-network-insider-not-going-wait-deals,FoxNews,"CNN not waiting to make more changes at network, insider says: 'They’re not going to wait out deals'",200,,"CNN not waiting to make more changes at network, insider says: 'They're not going to wait out deals",cnn waiting make change network insider say theyre going wait deal,1
https://www.foxnews.com/media/cnn-political-director-warns-trouble-sign-harris-she-lags-white-male-voters-key-states,FoxNews,CNN political director warns of 'trouble sign for Harris' as she lags with White male voters in key states,200,,CNN political director warns of 'trouble sign for Harris' as she lags with White male voters in key states,cnn political director warns trouble sign harris lag white male voter key state,1
https://www.foxnews.com/media/cnn-producer-minors-sex-details,FoxNews,Charges against CNN producer accused of inducing minors for sex reveal lewd details,200,,Charges against CNN producer accused of inducing minors for sex reveal lewd details,charge cnn producer accused inducing minor sex reveal lewd detail,1
https://www.foxnews.com/media/cnn-reliable-sources-brian-stelter-smallest-audience-2019,FoxNews,CNN’s ‘Reliable Sources’ with Brian Stelter draws smallest audience since 2019,200,,CNN's 'Reliable Sources' with Brian Stelter draws smallest audience since 2019,cnns reliable source brian stelter draw smallest audience since,1
https://www.foxnews.com/media/cnn-saga-how-much-cash-jeff-zucker-network,FoxNews,CNN saga: How much cash did ousted boss Jeff Zucker get to leave network?,200,,CNN saga: How much cash did ousted boss Jeff Zucker get to leave network?,cnn saga much cash ousted bos jeff zucker get leave network,1
https://www.foxnews.com/media/cnn-says-democrats-anxious-about-tight-race-people-nervous-having-flashbacks-2016,FoxNews,Democrats reportedly anxious about tight race: 'People are nervous... having flashbacks to 2016',200,,Democrats reportedly anxious about tight race: 'People are nervous... having flashbacks to 2016,democrat reportedly anxious tight race people nervous flashback,1
https://www.foxnews.com/media/cnns-christiane-amanpour-calls-out-boss-chris-licht-offers-stunning-rebuke-trump-town-hall,FoxNews,"CNN's Christiane Amanpour calls out boss Chris Licht, offers stunning rebuke of Trump town hall",200,,"CNN's Christiane Amanpour calls out boss Chris Licht, offers stunning rebuke of Trump town hall",cnns christiane amanpour call bos chris licht offer stunning rebuke trump town hall,1
https://www.foxnews.com/media/cnns-dana-bash-argues-dnc-appeals-men-who-not-so-testosterone-laden,FoxNews,CNN's Dana Bash argues DNC appeals to men who are not so 'testosterone-laden',200,,CNN's Dana Bash argues DNC appeals to men who are not so 'testosterone-laden,cnns dana bash argues dnc appeal men testosteroneladen,1
https://www.foxnews.com/media/cnns-dana-bash-snags-harris-walz-interview-has-history-ripping-trump,FoxNews,"CNN's Dana Bash snags Harris-Walz interview, has history of ripping Trump",200,,"CNN's Dana Bash snags Harris-Walz interview, has history of ripping Trump",cnns dana bash snag harriswalz interview history ripping trump,1
https://www.foxnews.com/media/cnns-harry-enten-says-jd-vance-has-nothing-lose-debate-walz-because-low-favorability-ratings,FoxNews,CNN's Harry Enten says JD Vance has 'nothing to lose' in debate with Walz because of low favorability ratings,200,,CNN's Harry Enten says JD Vance has 'nothing to lose' in debate with Walz because of low favorability ratings,cnns harry enten say jd vance nothing lose debate walz low favorability rating,1
https://www.foxnews.com/media/cnns-king-charles-ratings-disaster-struggling-network-losing-20-viewers-since-debut,FoxNews,"CNN's 'King Charles' another ratings disaster for struggling network, losing 20% of viewers since its debut",200,,"CNN's 'King Charles' another ratings disaster for struggling network, losing 20% of viewers since its debut",cnns king charles another rating disaster struggling network losing viewer since debut,1
https://www.foxnews.com/media/cnns-long-struggling-am-lineup-gets-another-reboot,FoxNews,CNN’s long-struggling AM lineup gets another reboot as network fails to maintain signature morning show,200,,CNN's long-struggling AM lineup gets another reboot as network fails to maintain signature morning show,cnns longstruggling lineup get another reboot network fails maintain signature morning show,1
https://www.foxnews.com/media/collapsed-lafayette-square-fact-checked-story,FoxNews,Collapsed Lafayette Square narrative is yet another 'fact-checked' story gone bad,200,,Collapsed Lafayette Square narrative is yet another 'fact-checked' story gone bad,collapsed lafayette square narrative yet another factchecked story gone bad,1
https://www.foxnews.com/media/colorado-community-threatens-fine-seize-buses-drop-off-illegal-immigrants-freeloading,FoxNews,"Colorado community threatens to fine, seize buses that drop off illegal immigrants: 'No more freeloading'",200,,"Colorado community threatens to fine, seize buses that drop off illegal immigrants: 'No more freeloading",colorado community threatens fine seize bus drop illegal immigrant freeloading,1
https://www.foxnews.com/media/colorado-district-created-methodical-system-deceive-parents-in-school-social-transitions,FoxNews,Colorado district equity docs reveal methodical system to deceive parents on in-school social transitions,200,,Colorado district equity docs reveal methodical system to deceive parents on in-school social transitions,colorado district equity doc reveal methodical system deceive parent inschool social transition,1
https://www.foxnews.com/media/columbia-celebrates-alleged-terrorists-campus-memorial-journalists-killed-gaza-report,FoxNews,Columbia celebrates ‘alleged terrorists' with on-campus memorial to ‘journalists’ killed in Gaza: report,200,,Columbia celebrates 'alleged terrorists' with on-campus memorial to 'journalists' killed in Gaza: report,columbia celebrates alleged terrorist oncampus memorial journalist killed gaza report,1
https://www.foxnews.com/media/columbia-university-bars-pro-israel-professor-from-campus-threatening-behavior,FoxNews,Columbia University bars pro-Israel professor from campus for 'threatening behavior',200,,Columbia University bars pro-Israel professor from campus for 'threatening behavior,columbia university bar proisrael professor campus threatening behavior,1
https://www.foxnews.com/media/columbia-university-professor-describes-hamas-terrorist-attacks-indigenous-palestinian-resistance,FoxNews,Columbia University professor describes Hamas terrorist attacks as 'indigenous Palestinian resistance',200,,Columbia University professor describes Hamas terrorist attacks as 'indigenous Palestinian resistance,columbia university professor describes hamas terrorist attack indigenous palestinian resistance,1
https://www.foxnews.com/media/confident-whoopi-goldberg-introduces-kamala-harris-the-view-next-president-united-states,FoxNews,Confident Whoopi Goldberg introduces Kamala Harris on 'The View' as the 'next president of the United States',200,,Confident Whoopi Goldberg introduces Kamala Harris on 'The View' as the 'next president of the United States,confident whoopi goldberg introduces kamala harris view next president united state,1
https://www.foxnews.com/media/cookie-monster-hides-sen-bob-caseys-reply-x-dem-sought-campaign-donation-sesame-street-muppet,FoxNews,Cookie Monster hides Sen. Bob Casey's reply on X after Dem sought campaign donation: 'Can you chip in?',200,,Cookie Monster hides Sen. Bob Casey's reply on X after Dem sought campaign donation: 'Can you chip in?,cookie monster hide sen bob caseys reply dem sought campaign donation chip,1
https://www.foxnews.com/media/cracks-wall-media-praise-harris-multiple-outlets-eviscerate-vp-over-price-control-plan,FoxNews,Cracks in the wall of media praise for Harris? Multiple outlets eviscerate VP over price control plan,200,,Cracks in the wall of media praise for Harris? Multiple outlets eviscerate VP over price control plan,crack wall medium praise harris multiple outlet eviscerate vp price control plan,1
https://www.foxnews.com/media/david-axelrod-cautions-against-overconfidence-kamala-harris-its-electoral-college-fight,FoxNews,David Axelrod cautions against overconfidence in Kamala Harris: 'It's an Electoral College fight',200,,David Axelrod cautions against overconfidence in Kamala Harris: 'It's an Electoral College fight,david axelrod caution overconfidence kamala harris electoral college fight,1
https://www.foxnews.com/media/democratic-national-convention-features-cnn-msnbc-figures-plum-speaking-roles,FoxNews,"Democratic National Convention features CNN, MSNBC figures in plum speaking roles",200,,"Democratic National Convention features CNN, MSNBC figures in plum speaking roles",democratic national convention feature cnn msnbc figure plum speaking role,1
https://www.foxnews.com/media/democratic-sen-bob-casey-concedes-no-videotape-disprove-bidens-age-concerns,FoxNews,Democratic Sen. Bob Casey concedes there's no 'videotape' that'll disprove Biden's age concerns,200,,Democratic Sen. Bob Casey concedes there's no 'videotape' that'll disprove Biden's age concerns,democratic sen bob casey concedes there videotape thatll disprove bidens age concern,1
https://www.foxnews.com/media/democrats-privately-concerned-biden-campaign-doomed-worry-trump-win-blue-states-report,FoxNews,"Democrats privately concerned Biden campaign is 'doomed,' worry Trump may even win blue states: report",200,,"Democrats privately concerned Biden campaign is 'doomed,' worry Trump may even win blue states: report",democrat privately concerned biden campaign doomed worry trump may even win blue state report,1
https://www.foxnews.com/media/democrats-worry-harris-cautious-media-approach-tight-2024-race-voters-deserve-better,FoxNews,Democrats worry about Harris' cautious media approach in tight 2024 race: 'Voters deserve better',200,,Democrats worry about Harris' cautious media approach in tight 2024 race: 'Voters deserve better,democrat worry harris cautious medium approach tight race voter deserve better,1
https://www.foxnews.com/media/dems-data-extremely-bullish-trump-winning-harris-may-lose-six-swing-states-analyst,FoxNews,"Dems with data are 'extremely bullish' on Trump winning, Harris may lose six swing states: analyst",200,,"Dems with data are 'extremely bullish' on Trump winning, Harris may lose six swing states: analyst",dems data extremely bullish trump winning harris may lose six swing state analyst,1
https://www.foxnews.com/media/dems-mocked-low-t-soy-boys-after-cnn-anchor-says-dnc-appeals-opposite-testosterone-laden-men,FoxNews,Dems mocked as ‘low-T soy boys’ after CNN anchor says DNC appeals to opposite of 'testosterone-laden men',200,,Dems mocked as 'low-T soy boys' after CNN anchor says DNC appeals to opposite of 'testosterone-laden men,dems mocked lowt soy boy cnn anchor say dnc appeal opposite testosteroneladen men,1
https://www.foxnews.com/media/detransitioner-chloe-cole-announces-lawsuit-hospitals-pushing-medical-mutilation,FoxNews,Detransitioner Chloe Cole announces lawsuit against hospitals 'for pushing her into medical mutilation',200,,Detransitioner Chloe Cole announces lawsuit against hospitals 'for pushing her into medical mutilation,detransitioner chloe cole announces lawsuit hospital pushing medical mutilation,1
https://www.foxnews.com/media/dnc-attendees-pressed-what-harris-presidency-would-mean-middle-class,FoxNews,DNC attendees pressed on what Harris presidency would mean for middle class,200,,DNC attendees pressed on what Harris presidency would mean for middle class,dnc attendee pressed harris presidency would mean middle class,1
https://www.foxnews.com/media/dnc-opens-land-acknowledgment-forcibly-removed-tribal-nation,FoxNews,2024 DNC opens with land acknowledgment of 'forcibly removed' tribal nation,200,,2024 DNC opens with land acknowledgment of 'forcibly removed' tribal nation,dnc open land acknowledgment forcibly removed tribal nation,1
https://www.foxnews.com/media/don-lemon-dropped-by-x-claims-elon-musk-retaliated-over-their-interview,FoxNews,"Don Lemon dropped by X, claims Elon Musk retaliated over their interview: He's 'mad at me'",200,,"Don Lemon dropped by X, claims Elon Musk retaliated over their interview: He's 'mad at me",lemon dropped claim elon musk retaliated interview he mad,1
https://www.foxnews.com/media/don-lemon-speaks-out-about-cnn-firing,FoxNews,"Don Lemon speaks out about CNN firing, says he feels 'vindicated' after ex-boss was ousted",200,,"Don Lemon speaks out about CNN firing, says he feels 'vindicated' after ex-boss was ousted",lemon speaks cnn firing say feel vindicated exboss ousted,1
https://www.foxnews.com/media/donny-deutsch-dems-losing-on-economy-so-scare-voters-against-racist-gop,FoxNews,"Donny Deutsch: Democrats losing on economy, so we need to 'scare' voters against ‘racist’ GOP",200,,"Donny Deutsch: Democrats losing on economy, so we need to 'scare' voters against 'racist' GOP",donny deutsch democrat losing economy need scare voter racist gop,1
https://www.foxnews.com/media/educators-warn-antisemitic-outbreak-college-campuses-tone-deafness-faculty-students,FoxNews,"Educators warn of antisemitic ‘outbreak’ on college campuses, denounce ‘tone deafness’ of faculty and students",200,,"Educators warn of antisemitic 'outbreak' on college campuses, denounce 'tone deafness' of faculty and students",educator warn antisemitic outbreak college campus denounce tone deafness faculty student,1
https://www.foxnews.com/media/egypt-warned-israel-attack-house-foreign-affairs-chairman-claims,FoxNews,"Egypt warned Israel of attack, House Foreign Affairs chairman claims",200,,"Egypt warned Israel of attack, House Foreign Affairs chairman claims",egypt warned israel attack house foreign affair chairman claim,1
https://www.foxnews.com/media/elon-musk-declares-cnn-dying-don-lemon-spat-network-languishes-ratings,FoxNews,Elon Musk declares 'CNN is dying' in Don Lemon spat as network languishes in ratings,200,,Elon Musk declares 'CNN is dying' in Don Lemon spat as network languishes in ratings,elon musk declares cnn dying lemon spat network languishes rating,1
https://www.foxnews.com/media/eric-trump-condemns-ny-set-up-father-built-nyc-skyline-this-his-thanks,FoxNews,Eric Trump condemns NY 'set-up': My father built NYC skyline and this is his thanks,200,,Eric Trump condemns NY 'set-up': My father built NYC skyline and this is his thanks,eric trump condemns ny setup father built nyc skyline thanks,1
https://www.foxnews.com/media/ex-cnn-host-brian-stelter-doesnt-know-reliable-sources-canceled,FoxNews,Ex-CNN host Brian Stelter says he still doesn't know why 'Reliable Sources' was canceled,200,,Ex-CNN host Brian Stelter says he still doesn't know why 'Reliable Sources' was canceled,excnn host brian stelter say still doesnt know reliable source canceled,1
https://www.foxnews.com/media/ex-obama-adviser-axelrod-argues-trump-incumbent-race-harris-turn-page-candidate,FoxNews,"Ex-Obama adviser Axelrod argues Trump is incumbent in the race, Harris is 'turn the page' candidate",200,,"Ex-Obama adviser Axelrod argues Trump is incumbent in the race, Harris is 'turn the page' candidate",exobama adviser axelrod argues trump incumbent race harris turn page candidate,1
https://www.foxnews.com/media/ex-obama-adviser-warns-its-very-possible-trump-would-win-election-held-today-says-reporters-too-cocky,FoxNews,"Ex-Obama adviser warns ‘it’s very possible’ Trump would win election if held today, says reporters too cocky",200,,"Ex-Obama adviser warns 'it's very possible' Trump would win election if held today, says reporters too cocky",exobama adviser warns possible trump would win election held today say reporter cocky,1
https://www.foxnews.com/media/farmers-ranchers-slam-biden-attack-farmers-epa-water-rule-complete-example-govt-overreach,FoxNews,"Farmers, ranchers slam Biden 'attack on farmers' with EPA water rule: 'Complete example of govt. overreach'",200,,"Farmers, ranchers slam Biden 'attack on farmers' with EPA water rule: 'Complete example of govt. overreach",farmer rancher slam biden attack farmer epa water rule complete example govt overreach,1
https://www.foxnews.com/media/farmers-sound-alarm-biden-admins-agriculture-policies-not-doing-well,FoxNews,Farmers sound alarm on Biden admin's agriculture policies: We're 'not doing well',200,,Farmers sound alarm on Biden admin's agriculture policies: We're 'not doing well,farmer sound alarm biden admins agriculture policy well,1
https://www.foxnews.com/media/father-parkland-shooting-victim-speaks-tragic-anniversary-criminals-obey-gun-laws,FoxNews,Father of Parkland shooting victim speaks out on tragic anniversary: 'Criminals don’t obey gun laws',200,,Father of Parkland shooting victim speaks out on tragic anniversary: 'Criminals don't obey gun laws,father parkland shooting victim speaks tragic anniversary criminal dont obey gun law,1
https://www.foxnews.com/media/father-soldier-son-relatives-american-hostages-gaza-call-immediate-release,FoxNews,"Father, soldier, son: Relatives of American hostages in Gaza call for their immediate release",200,,"Father, soldier, son: Relatives of American hostages in Gaza call for their immediate release",father soldier son relative american hostage gaza call immediate release,1
https://www.foxnews.com/media/fema-head-denies-agency-short-money-disaster-relief-because-funds-went-illegal-immigrants,FoxNews,FEMA head denies agency is short on money for disaster relief because funds went to illegal immigrants,200,,FEMA head denies agency is short on money for disaster relief because funds went to illegal immigrants,fema head denies agency short money disaster relief fund went illegal immigrant,1
https://www.foxnews.com/media/fetterman-reams-ny-times-platforming-terrorist-propaganda-after-interview-senior-hamas-official,FoxNews,Fetterman reams out NY Times for platforming terrorist propaganda after interview with senior Hamas official,200,,Fetterman reams out NY Times for platforming terrorist propaganda after interview with senior Hamas official,fetterman ream ny time platforming terrorist propaganda interview senior hamas official,1
https://www.foxnews.com/media/fewer-adults-extremely-proud-american-experts-warn-people-focused-individualism,FoxNews,Why fewer adults are ‘extremely proud’ to be American: Experts warn people are focused on ‘individualism’,200,,Why fewer adults are 'extremely proud' to be American: Experts warn people are focused on 'individualism,fewer adult extremely proud american expert warn people focused individualism,1
https://www.foxnews.com/media/flashback-see-how-kamala-harris-answered-when-she-confronted-2020-the-most-liberal-senator,FoxNews,FLASHBACK: See how Kamala Harris answered when she was confronted in 2020 as 'the most liberal senator',200,,FLASHBACK: See how Kamala Harris answered when she was confronted in 2020 as 'the most liberal senator,flashback see kamala harris answered confronted liberal senator,1
https://www.foxnews.com/media/former-california-democrat-turns-republican-kamala-harris-did-nothing-change-schools-california,FoxNews,Former Democrat turns Republican: Kamala Harris 'did nothing to change the schools' in California,200,,Former Democrat turns Republican: Kamala Harris 'did nothing to change the schools' in California,former democrat turn republican kamala harris nothing change school california,1
https://www.foxnews.com/media/former-clinton-aide-paul-begala-warns-walls-closing-in-biden-campaign,FoxNews,Former Clinton aide Paul Begala warns 'walls are closing in' on Biden campaign,200,,Former Clinton aide Paul Begala warns 'walls are closing in' on Biden campaign,former clinton aide paul begala warns wall closing biden campaign,1
https://www.foxnews.com/media/former-israeli-soldier-suggests-hostage-rescue-operations-behind-delay-ground-invasion-gaza,FoxNews,Former Israeli soldier suggests hostage rescue operations behind delay in ground invasion of Gaza,200,,Former Israeli soldier suggests hostage rescue operations behind delay in ground invasion of Gaza,former israeli soldier suggests hostage rescue operation behind delay ground invasion gaza,1
https://www.foxnews.com/media/former-obama-fundraiser-calls-trumps-fine-so-wrong-attempt-inflict-pain-before-ny-loses-appeal,FoxNews,"Former Obama fundraiser calls Trump's fine 'so wrong,' attempt to inflict 'pain' before NY loses in appeal",200,,"Former Obama fundraiser calls Trump's fine 'so wrong,' attempt to inflict 'pain' before NY loses in appeal",former obama fundraiser call trump fine wrong attempt inflict pain ny loses appeal,1
https://www.foxnews.com/media/former-secret-service-agent-questions-why-trump-rushed-stage-amid-threat-concerns,FoxNews,Former Secret Service agent questions why Trump was allowed on stage amid threat concerns: 'Why not delay?',200,,Former Secret Service agent questions why Trump was allowed on stage amid threat concerns: 'Why not delay?,former secret service agent question trump allowed stage amid threat concern delay,1
https://www.foxnews.com/media/fox-corporation-launches-donation-drive-american-red-cross-hurricane-helene-relief-efforts,FoxNews,"FOX Corporation launches donation drive for American Red Cross Hurricanes Helene, Milton relief efforts",200,,"FOX Corporation launches donation drive for American Red Cross Hurricanes Helene, Milton relief efforts",fox corporation launch donation drive american red cross hurricane helene milton relief effort,1
https://www.foxnews.com/media/fox-nation-debut-american-history-series-kelsey-grammer,FoxNews,Fox Nation to debut new American history series hosted by Kelsey Grammer,200,,Fox Nation to debut new American history series hosted by Kelsey Grammer,fox nation debut new american history series hosted kelsey grammer,1
